coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo,coo
0.0525,0,0,0,1.216089856,3.3689275,6.22472944,9.65177214,13.58670544,17.96819854,22.73694,27.83563774,33.20901904,38.80383054,44.56883824,50.4548275,56.41460304,62.40298894,68.37682864,74.29498494,80.11834,85.80979534,91.33427184,96.65870974,101.7520686,106.5853275,111.1314846,115.3655577,119.2645838,122.8076193,125.97574,128.7520409,131.1216366,133.0716609,134.591267,135.6716275,136.3059342,136.4893985,136.219251,135.4947417,134.31714,132.6897345,130.6178334,128.1087641,125.1718734,121.8185275,118.0621118,113.9180313,109.4037102,104.5385921,99.34414,93.84383614,88.06318224,82.02969934,75.77292784,69.3244275,62.71777744,55.98857614,49.17444144,42.31501054,35.45194,28.62890574,21.89160304,15.28774654,8.86707024,2.6813275,0.326884704,0,0,0
0.07,0,0,0,1.114749035,3.240642917,6.101985547,9.543946863,13.50222155,17.914557,22.72075333,27.8626634,33.28419275,38.93129966,44.75199515,50.69634292,56.71645941,62.7665138,68.80272795,74.78337646,80.66878667,86.4213386,92.00546501,97.3876514,102.5364359,107.4224096,112.0182159,116.2985514,120.240165,123.8218586,127.0244867,129.8309565,132.2262279,134.1973138,135.7332794,136.8252429,137.4663751,137.6518997,137.3790927,136.6472834,135.4578533,133.814237,131.7219215,129.1884469,126.2234055,122.8384429,119.047257,114.8655986,110.3112711,105.4041309,100.1660867,94.6211002,88.79518581,82.7164106,76.41489435,69.92280958,63.27438155,56.5058882,49.65566021,42.764081,35.87358667,29.02866606,22.27586075,15.663765,9.243025813,3.066342917,0.435846272,0,0,0
0.0875,0,0,0,1.013408213,3.112358333,5.979241653,9.436121587,13.41773765,17.86091545,22.70456667,27.88968905,33.35936645,39.05876879,44.93515205,50.93785833,57.01831579,63.13003865,69.22862725,75.27176799,81.21923333,87.03288185,92.67665819,98.11659305,103.3208033,108.2594917,112.9049473,117.2315451,121.2157462,124.8360979,128.0732333,130.909872,133.3308193,135.3229667,136.8752918,137.9788583,138.6268161,138.8144008,138.5389345,137.7998251,136.5985667,134.9387395,132.8260097,130.2681296,127.2749377,123.8583583,120.0324022,115.8131659,111.2188321,106.2696696,100.9880333,95.39836425,89.52718939,83.40312185,77.05686085,70.52119167,63.83098565,57.02320025,50.13687899,43.21315145,36.29523333,29.42842639,22.66011845,16.03978345,9.618981387,3.451358333,0.54480784,0,0,0
0.105,0,0,0,0.912067392,2.98407375,5.85649776,9.32829631,13.33325376,17.80727391,22.68838,27.91671471,33.43454016,39.18623791,45.11830896,51.17937375,57.32017216,63.49356351,69.65452656,75.76015951,81.76968,87.64442511,93.34785136,98.84553471,104.1051706,109.0965738,113.7916786,118.1645387,122.1913274,125.8503371,129.12198,131.9887875,134.4354106,136.4486195,138.0173042,139.1324738,139.787257,139.9769019,139.6987762,138.9523667,137.73928,136.0632419,133.9300978,131.3478123,128.3264698,124.8782738,121.0175474,116.7607331,112.126393,107.1352083,101.80998,96.17562831,90.25919296,84.08983311,77.69882736,71.11957375,64.38758976,57.54051231,50.61809776,43.66222191,36.71688,29.82818671,23.04437616,16.41580191,9.99493696,3.83637375,0.653769408,0,0,0
0.1225,0,0,0,0.810726571,2.855789167,5.733753867,9.220471033,13.24876987,17.75363237,22.67219333,27.94374037,33.50971387,39.31370703,45.30146587,51.42088917,57.62202853,63.85708837,70.08042587,76.24855103,82.32012667,88.25596837,94.01904453,99.57447637,104.8895379,109.9336558,114.6784099,119.0975324,123.1669085,126.8645764,130.1707267,133.067703,135.5400019,137.5742724,139.1593165,140.2860892,140.9476979,141.139403,140.8586179,140.1049084,138.8799933,137.1877444,135.0341859,132.427495,129.3780019,125.8981892,122.0026925,117.7083004,113.0339539,108.000747,102.6319267,96.95289237,90.99119653,84.77654437,78.34079387,71.71795583,64.94419387,58.05782437,51.09931653,44.11129237,37.13852667,30.22794703,23.42863387,16.79182037,10.37089253,4.221389167,0.762730976,0,0,0
0.14,0,0,0,0.709385749,2.727504583,5.611009973,9.112645757,13.16428597,17.69999082,22.65600667,27.97076602,33.58488757,39.44117616,45.48462277,51.66240458,57.92388491,64.22061322,70.50632517,76.73694256,82.87057333,88.86751162,94.69023771,100.303418,105.6739052,110.7707379,115.5651412,120.030526,124.1424897,127.8788156,131.2194733,134.1466186,136.6445932,138.6999252,140.3013289,141.4397046,142.1081388,142.3019042,142.0184596,141.25745,140.0207067,138.3122468,136.138274,133.5071778,130.429534,126.9181046,122.9878377,118.6558676,113.9415148,108.8662858,103.4538733,97.73015642,91.72320011,85.46325562,78.98276037,72.31633792,65.50079797,58.57513642,51.58053531,44.56036282,37.56017333,30.62770736,23.81289157,17.16783882,10.74684811,4.606404583,0.871692544,0,0,0
0.1575,0,0,0,0.608044928,2.59922,5.48826608,9.00482048,13.07980208,17.64634928,22.63982,27.99779168,33.66006128,39.56864528,45.66777968,51.90392,58.22574128,64.58413808,70.93222448,77.22533408,83.42102,89.47905488,95.36143088,101.0323597,106.4582725,111.60782,116.4518725,120.9635197,125.1180709,128.8930549,132.26822,135.2255341,137.7491845,139.8255781,141.4433413,142.59332,143.2685797,143.4644053,143.1783013,142.4099917,141.16142,139.4367493,137.2423621,134.5868605,131.4810661,127.93802,123.9729829,119.6034349,114.8490757,109.7318245,104.27582,98.50742048,92.45520368,86.14996688,79.62472688,72.91472,66.05740208,59.09244848,52.06175408,45.00943328,37.98182,31.02746768,24.19714928,17.54385728,11.12280368,4.99142,0.980654112,0,0,0
0.175,0,0,0,0.506704107,2.470935417,5.365522187,8.896995203,12.99531819,17.59270774,22.62363333,28.02481734,33.73523499,39.6961144,45.85093659,52.14543542,58.52759765,64.94766294,71.35812379,77.7137256,83.97146667,90.09059814,96.03262405,101.7613013,107.2426398,112.4449021,117.3386038,121.8965133,126.0936521,129.9072941,133.3169667,136.3044496,138.8537758,140.9512309,142.5853537,143.7469354,144.4290206,144.6269064,144.338143,143.5625333,142.3021333,140.5612517,138.3464502,135.6665432,132.5325982,128.9579354,124.9581281,120.5510021,115.7566366,110.5973632,105.0977667,99.28468454,93.18720725,86.83667814,80.26669339,73.51310208,66.61400619,59.60976054,52.54297285,45.45850374,38.40346667,31.427228,24.58140699,17.91987574,11.49875925,5.376435417,1.08961568,0,0,0
0.1925,0,0,0,0.405363285,2.342650833,5.242778293,8.789169927,12.91083429,17.53906619,22.60744667,28.05184299,33.81040869,39.82358353,46.03409349,52.38695083,58.82945403,65.31118779,71.78402309,78.20211713,84.52191333,90.70214139,96.70381723,102.490243,108.0270071,113.2819842,118.2253351,122.829507,127.0692332,130.9215334,134.3657133,137.3833651,139.9583671,142.0768838,143.727366,144.9005508,145.5894615,145.7894075,145.4979847,144.715075,143.4428467,141.6857542,139.4505383,136.7462259,133.5841303,129.9778508,125.9432732,121.4985694,116.6641975,111.4629019,105.9197133,100.0619486,93.91921083,87.52338939,80.90865989,74.11148417,67.17061029,60.12707259,53.02419163,45.90757419,38.82511333,31.82698833,24.96566469,18.29589419,11.87471483,5.761450833,1.198577248,0,0,0
0.21,0,0,0,0.304022464,2.21436625,5.1200344,8.68134465,12.8263504,17.48542465,22.59126,28.07886865,33.8855824,39.95105265,46.2172504,52.62846625,59.1313104,65.67471265,72.2099224,78.69050865,85.07236,91.31368465,97.3750104,103.2191847,108.8113744,114.1190663,119.1120664,123.7625007,128.0448144,131.9357727,135.41446,138.4622807,141.0629584,143.2025367,144.8693784,146.0541663,146.7499024,146.9519087,146.6578264,145.8676167,144.58356,142.8102567,140.5546264,137.8259087,134.6356624,130.9977663,126.9284184,122.4461367,117.5717584,112.3284407,106.74166,100.8392127,94.6512144,88.21010065,81.5506264,74.70986625,67.7272144,60.64438465,53.5054104,46.35664465,39.24676,32.22674865,25.3499224,18.67191265,12.2506704,6.14646625,1.307538816,0,0,0
0.2275,0,0,0,0.202681643,2.086081667,4.997290507,8.573519373,12.74186651,17.43178311,22.57507333,28.10589431,33.96075611,40.07852177,46.40040731,52.86998167,59.43316677,66.03823751,72.63582171,79.17890017,85.62280667,91.92522791,98.04620357,103.9481263,109.5957417,114.9561483,119.9987977,124.6954943,129.0203956,132.9500119,136.4632067,139.5411962,142.1675497,144.3281895,146.0113908,147.2077817,147.9103433,148.1144098,147.8176681,147.0201583,145.7242733,143.9347591,141.6587145,138.9055914,135.6871945,132.0176817,127.9135636,123.3937039,118.4793193,113.1939794,107.5636067,101.6164767,95.38321797,88.89681191,82.19259291,75.30824833,68.28381851,61.16169671,53.98662917,46.80571511,39.66840667,32.62650897,25.73418011,19.04793111,12.62662597,6.531481667,1.416500384,0,0,0
0.245,0,0,0,0.101340821,1.957797083,4.874546613,8.465694097,12.65738261,17.37814156,22.55888667,28.13291996,34.03592981,40.2059909,46.58356421,53.11149708,59.73502315,66.40176236,73.06172101,79.6672917,86.17325333,92.53677116,98.71739675,104.677068,110.380109,115.7932304,120.885529,125.628488,129.9959767,133.9642512,137.5119533,140.6201117,143.272141,145.4538424,147.1534031,148.3613971,149.0707842,149.2769109,148.9775098,148.1727,146.8649867,145.0592616,142.7628026,139.9852741,136.7387266,133.0375971,128.8987087,124.3412712,119.3868802,114.0595181,108.3855533,102.3937408,96.11522155,89.58352316,82.83455941,75.90663042,68.84042261,61.67900876,54.46784795,47.25478556,40.09005333,33.0262693,26.11843781,19.42394956,13.00258155,6.916497083,1.525461952,0,0,0
0.2625,0,0,0,0,1.8295125,4.75180272,8.35786882,12.57289872,17.32450002,22.5427,28.15994562,34.11110352,40.33346002,46.76672112,53.3530125,60.03687952,66.76528722,73.48762032,80.15568322,86.7237,93.14831442,99.38858992,105.4060096,111.1644763,116.6303125,121.7722603,126.5614816,130.9715579,134.9784904,138.5607,141.6990272,144.3767323,146.5794952,148.2954155,149.5150125,150.2312251,150.439412,150.1373515,149.3252416,148.0057,146.183764,143.8668907,141.0649568,137.7902587,134.0575125,129.8838539,125.2888384,120.2944411,114.9250568,109.2075,103.1710048,96.84722512,90.27023442,83.47652592,76.5050125,69.39702672,62.19632082,54.94906672,47.70385602,40.5117,33.42602962,26.50269552,19.79996802,13.37853712,7.3015125,1.63442352,0,0,0
0.200529892,0,0,0,0,1.107538454,4.165559959,7.972588437,12.44497948,17.50193229,23.06548968,29.06053808,35.41480755,42.05887173,48.92614791,55.95289695,63.07822336,70.24407526,77.39524436,84.479366,91.44691914,98.25122634,104.8484538,111.1976112,117.2605522,123.0019735,128.389416,133.3932637,137.9867447,142.1459303,145.8497357,149.0799195,151.8210841,154.0606754,155.7889829,156.9991397,157.6871228,157.8517523,157.4946924,156.6204505,155.2363781,153.3526698,150.9823641,148.1413431,144.8483325,141.1249015,136.995463,132.4872736,127.6304334,122.4578861,117.0054191,111.3116634,105.4180935,99.36902756,93.21162749,86.99589867,80.77469014,74.60369454,66.58211442,57.5758577,48.60296903,39.72568704,31.00909394,22.52111558,14.3325214,6.516924476,1.293479259,0,0,0
0.208406559,0,0,0,0,0.907361788,3.98668925,7.831165081,12.35523583,17.47627234,23.11456968,29.19334722,35.6387486,42.37984172,49.34861874,56.47999612,63.71181455,70.98483901,78.24275877,85.43218732,92.50266247,99.40664627,106.099525,112.5396094,118.6881342,124.5092585,129.9700658,135.0405638,139.6936844,143.9052837,147.6541424,150.921965,153.6933808,155.9559429,157.7001289,158.9193406,159.6099041,159.7710699,159.4050125,158.5168308,157.1145481,155.2091117,152.8143934,149.9471891,146.6272192,142.8771281,138.7224847,134.1917819,129.3164372,124.1307921,118.6721125,112.9805885,107.0993346,101.0743894,94.95471582,88.79220117,82.64165689,76.56081875,68.41374998,59.16598623,49.95335903,40.83988803,31.89251713,23.18111451,14.77847264,6.760308226,1.347960043,0,0,0
0.216283226,0,0,0,0,0.707185121,3.80781854,7.689741725,12.26549219,17.45061239,23.16364968,29.32615636,35.86268965,42.7008117,49.77108958,57.00709528,64.34540573,71.72560277,79.09027318,86.38500865,93.55840581,100.5620662,107.3505963,113.8816075,120.1157162,126.0165435,131.5507157,136.6878639,141.400624,145.6646371,149.458549,152.7640106,155.5656775,157.8512104,159.6112748,160.8395414,161.5326855,161.6903875,161.3153326,160.4132111,158.9927181,157.0655536,154.6464227,151.7530352,148.406106,144.6293548,140.4495063,135.8962902,131.002441,125.803698,120.3388058,114.6495136,108.7805757,102.7797512,96.69780415,90.58850367,84.50862365,78.51794296,70.24538553,60.75611476,51.30374903,41.95408901,32.77594031,23.84111345,15.22442388,7.003691976,1.402440827,0,0,0
0.224159892,0,0,0,0,0.507008454,3.628947831,7.548318369,12.17574855,17.42495244,23.21272968,29.4589655,36.0866307,43.02178169,50.19356042,57.53419445,64.97899691,72.46636653,79.93778759,87.33782997,94.61414914,101.7174861,108.6016676,115.2236057,121.5432982,127.5238285,133.1313656,138.3351639,143.1075637,147.4239905,151.2629557,154.6060561,157.4379741,159.7464778,161.5224208,162.7597422,163.4554669,163.6097051,163.2256527,162.3095914,160.8708881,158.9219955,156.478452,153.5588812,150.1849927,146.3815815,142.176528,137.6007985,132.6884447,127.476604,122.0054991,116.3184387,110.4618168,104.485113,98.44089248,92.38480617,86.37559041,80.47506717,72.07702109,62.3462433,52.65413903,43.06829,33.65936349,24.50111238,15.67037511,7.247075726,1.456921611,0,0,0
0.232036559,0,0,0,0,0.306831788,3.450077122,7.406895013,12.08600491,17.39929249,23.26180968,29.59177463,36.31057175,43.34275167,50.61603126,58.06129362,65.6125881,73.20713029,80.785302,88.2906513,95.66989247,102.8729061,109.8527388,116.5656038,122.9708802,129.0311135,134.7120155,139.982464,144.8145033,149.1833439,153.0673624,156.4481016,159.3102708,161.6417453,163.4335668,164.6799431,165.3782482,165.5290226,165.1359728,164.2059716,162.7490581,160.7784374,158.3104813,155.3647273,151.9638795,148.1338081,143.9035497,139.3053068,134.3744485,129.1495099,123.6721925,117.9873638,112.1430579,106.1904748,100.1839808,94.18110867,88.24255716,82.43219138,73.90865665,63.93637183,54.00452903,44.18249099,34.54278668,25.16111132,16.11632635,7.490459476,1.511402395,0,0,0
